"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Metabolism","Lipid metabolism","mmu00561","Glycerolipid metabolism","46/5880","64/11190",0.71875,1.36782525510204,3.10526768226227,0.00122275979512656,0.00199053920136881,0.00177219116347119,"71910/19012/69923/16956/23945/66853/16891/72098/28169/52123/14187/380921/227333/110197/64899/218121/67861/55979/67216/13139/68262/110524/58810/102247/11671/72535/67512/11669/11605/110695/14245/104418/217480/14933/67916/50784/56077/225010/231510/13350/64898/193742/14732/67800/225913/56752",46
"Cellular Processes","Cell growth and death","mmu04217","Necroptosis","113/5880","177/11190",0.638418079096045,1.21494869134094,3.03323220466072,0.00144988996831944,0.00234935874496206,0.00209165074708524,"11798/26914/404634/15289/14325/58800/225471/21898/66371/72542/22333/20852/268373/12122/20848/11740/14661/12325/16176/19766/20479/16391/263876/106025/142980/234852/22030/14082/21937/12043/20849/268749/14319/56532/22035/15519/54721/319164/106759/22334/66700/67064/24105/12323/12322/12370/74568/20850/15267/14645/74006/11796/116733/26926/15516/16451/22335/76959/16453/208092/30941/15975/13058/21929/78779/21926/12028/232440/105513/12633/11797/74256/110095/15976/11545/26414/16452/77605/216799/77125/58203/19106/319166/19309/18783/108058/20597/75608/319176/110078/14102/71609/16175/22033/20847/66824/12362/15270/20846/12334/26420/26419/51788/68953/20851/68942/12333/21933/67738/11739/18412/15979/15980",113
"Metabolism","Global and overview maps","mmu01230","Biosynthesis of amino acids","55/5880","79/11190",0.69620253164557,1.32491604236631,3.04961605920461,0.00145769826619437,0.00235112623579737,0.00209322435670704,"236539/21881/56421/109652/56454/433182/21351/56012/110639/170718/76282/18655/11898/109900/14718/11674/14645/13808/19895/269951/107272/328099/69051/19139/108645/12411/108037/20425/21991/18746/12035/14433/108682/18642/14719/18563/67834/12974/13807/12036/66646/13806/71776/238505/11429/11847/11428/18641/11846/18648/15929/15926/27053/232087/100678",55
"Human Diseases","Infectious disease: parasitic","mmu05144","Malaria","47/5880","66/11190",0.712121212121212,1.35521026592455,3.04553802271687,0.00149867144033295,0.00240612387209419,0.00214218914222345,"20296/21898/16176/16971/21808/12520/12845/24088/15894/12985/13349/15122/101488143/21939/21825/18613/16193/20293/16640/21809/20969/27007/21828/15529/71683/21926/17874/21827/21826/16414/15234/16173/80782/12491/16153/12946/20344/16159/14934/110257/21803/17295/100503605/22329/16633/16408/20339",47
"Metabolism","Metabolism of cofactors and vitamins","mmu00770","Pantothenate and CoA biosynthesis","18/5880","21/11190",0.857142857142857,1.63119533527697,3.04651500829536,0.00157155341944688,0.00251161505391054,0.00223610868930422,"67618/18605/75735/71743/246277/106564/66812/99586/211347/12035/11671/72535/103149/11669/74450/12036/26464/209558",18
"Metabolism","Glycan biosynthesis and metabolism","mmu00533","Glycosaminoglycan biosynthesis - keratan sulfate","13/5880","14/11190",0.928571428571429,1.76712827988338,3.02221845918438,0.00166059750650224,0.00264185966943538,0.00235206639391214,"57370/56375/54371/26887/53418/20442/20444/53625/14595/20441/227327/76969/53618",13
"Metabolism","Carbohydrate metabolism","mmu00630","Glyoxylate and dicarboxylate metabolism","26/5880","33/11190",0.787878787878788,1.49938157081014,3.02310202310826,0.00169745723513686,0.00268828068913077,0.00239339535686194,"17850/68738/67432/66904/110446/76238/17448/434437/104174/14645/12359/67078/110460/108037/20425/13382/224530/71562/68133/110821/12974/73724/60525/11429/17449/11428",26
"Metabolism","Lipid metabolism","mmu00062","Fatty acid elongation","24/5880","30/11190",0.8,1.52244897959184,3.01515369442076,0.00175364969246949,0.00276476302866812,0.00246148812599529,"70757/19063/54325/52538/68801/97212/231086/70025/66775/83603/26897/74559/72852/93747/106529/170439/75778/54397/15107/56348/26922/30963/171210/57874",24
"Metabolism","Metabolism of other amino acids","mmu00480","Glutathione metabolism","51/5880","73/11190",0.698630136986301,1.32953592395862,2.97240122931672,0.0019008462623709,0.00297007228495453,0.00264427641246532,"68312/103140/14630/14865/14871/14598/68044/14867/76263/14870/18263/14860/14854/14862/69590/23887/14866/67305/269951/14859/16790/66073/110175/20603/207182/14872/14863/54486/225884/110208/75475/20135/14782/14381/66447/14768/14778/211666/68214/66988/20810/14873/14775/382985/14629/20133/11758/56615/625249/69065/15926",51
"Organismal Systems","Immune system","mmu04622","RIG-I-like receptor signaling pathway","51/5880","73/11190",0.698630136986301,1.32953592395862,2.97240122931672,0.0019008462623709,0.00297007228495453,0.00264427641246532,"23988/80861/217069/19766/67526/21353/22030/14082/56417/29857/56489/100038882/72512/54644/22034/12370/22031/67664/18036/26401/26416/56480/98999/26409/66641/27215/21926/15945/12675/74256/18035/26414/71586/11793/228607/54123/73174/16159/18033/19094/71609/26415/270151/54131/16150/19697/16151/26420/26419/13205/225913",51
"Organismal Systems","Nervous system","mmu04730","Long-term depression","43/5880","60/11190",0.716666666666667,1.36386054421769,2.97371981818944,0.00192422500075408,0.0029932388900619,0.00266490180523863,"17096/19053/26395/16000/14672/11836/19092/14679/16438/73699/26396/109880/110157/14677/18752/60596/19091/14682/15461/14674/14678/14683/18797/18751/26413/14673/53623/18783/16439/18795/14681/18750/54195/234889/19052/51792/26417/18798/18176/16001/16440/12286/16653",43
"Metabolism","Amino acid metabolism","mmu00270","Cysteine and methionine metabolism","41/5880","57/11190",0.719298245614035,1.36886860007161,2.93792057167721,0.00217681760075151,0.00337117770027888,0.00300138340747926,"100470/52637/16832/236539/14630/246221/104923/17448/14854/74340/14718/210808/12583/13433/107272/108645/16828/229905/12411/12035/20603/14711/56369/14719/67870/22117/269378/13436/20810/100041585/14629/12036/11702/66902/238505/70266/17449/67873/229709/13435/232087",41
"Metabolism","Carbohydrate metabolism","mmu00051","Fructose and mannose metabolism","29/5880","38/11190",0.763157894736842,1.45233619763695,2.93909619389243,0.00224491608194627,0.00344614310825086,0.00306812564168524,"270198/16548/56421/18639/69080/14121/18640/14187/75540/11674/15275/67861/170768/110119/21991/18642/69064/331026/218138/29858/319801/14120/212032/234730/54128/15277/20322/18641/225913",29
"Organismal Systems","Excretory system","mmu04960","Aldosterone-regulated sodium reabsorption","29/5880","38/11190",0.763157894736842,1.45233619763695,2.93909619389243,0.00224491608194627,0.00344614310825086,0.00306812564168524,"18709/16000/20393/20276/98660/11932/18706/18752/18710/16367/18708/16337/18751/26413/74769/108017/11931/18707/83814/11928/55948/11936/11933/232975/18750/26417/110784/18607/16653",29
"Organismal Systems","Environmental adaptation","mmu04713","Circadian entrainment","67/5880","100/11190",0.67,1.27505102040816,2.90726437666615,0.0022892454327557,0.003498846731286,0.00311504805093072,"14706/224129/12325/12912/16519/12289/19092/14679/66066/14688/14702/16438/12288/12323/12322/14707/14701/104111/14710/18627/14677/18752/11515/60596/19091/58226/14700/14682/73086/104110/14678/18749/14683/11512/18626/11517/14281/18797/18751/26413/12314/18628/14696/432530/53623/18747/108058/12315/18795/14681/210044/14697/18750/75600/20191/11513/54195/234889/26417/18798/14704/14693/70729/16440/12313/19416/12291",67
"Metabolism","Metabolism of other amino acids","mmu00410","beta-Alanine metabolism","25/5880","32/11190",0.78125,1.48676658163265,2.90161377725723,0.00258241833172367,0.0039275772025529,0.00349674982910598,"11409/11430/97212/67689/56690/104776/11754/228608/80911/246277/11670/227095/93747/99586/66054/11671/72535/103149/11669/110695/107239/74147/268860/237940/56752",25
"Metabolism","Lipid metabolism","mmu00100","Steroid biosynthesis","17/5880","20/11190",0.85,1.61760204081633,2.90893604522698,0.00259220095368491,0.0039275772025529,0.00349674982910598,"14137/98386/20775/16987/244209/20652/73166/13360/15490/223920/66234/13595/235293/18194/13121/74754/16889",17
"Genetic Information Processing","Replication and repair","mmu03450","Non-homologous end-joining","12/5880","13/11190",0.923076923076923,1.75667189952904,2.87245805751996,0.00295363941934677,0.00445592153780762,0.00396713853663036,"22596/319583/14156/19360/14375/54125/75570/56626/108138/17535/227525/19090",12
"Environmental Information Processing","Signal transduction","mmu04630","JAK-STAT signaling pathway","108/5880","171/11190",0.631578947368421,1.20193340494092,2.80009116559594,0.00307327135081434,0.00461650202912025,0.00411010448652695,"12443/16194/20852/16195/20848/16164/18709/16391/16154/16155/12043/20849/67296/23797/12985/16190/54721/16186/18591/56469/12984/17210/16168/16183/20850/12982/16193/50931/16156/110157/16847/16169/12445/56324/14784/18706/18590/18710/16451/12986/18712/13857/16453/13649/18708/15461/15975/12702/229615/83430/16184/16188/18414/16197/60504/11651/16878/18596/17344/16880/12048/56717/15976/16452/54607/20844/14199/216233/74769/192157/328572/18707/20662/15170/11761/16153/11652/16185/16157/56708/12983/13645/16159/20663/13019/20847/19255/17869/19247/213208/12444/20846/12914/14600/12703/242700/12575/20851/56468/57914/12804/12700/18595/18413/53603/15979/59004/15980",108
"Human Diseases","Endocrine and metabolic disease","mmu04930","Type II diabetes mellitus","35/5880","48/11190",0.729166666666667,1.38764880952381,2.83213881171415,0.00312182093676668,0.00466939029003564,0.00415719128018626,"20528/18709/16514/12289/18753/67296/12288/18754/18762/18706/18710/16367/18708/15275/12702/16337/21926/18746/378435/56717/26414/26413/216233/74769/18707/212032/16150/26417/26420/26419/12703/15277/384783/12286/12291",35
"Metabolism","Carbohydrate metabolism","mmu00010","Glycolysis / Gluconeogenesis","46/5880","67/11190",0.686567164179104,1.30657934815717,2.64853897748658,0.00530792314648448,0.00790541745221092,0.00703824920540379,"16832/74551/68263/67689/56421/68738/14121/68401/72157/433182/56012/11522/235339/18655/11670/11532/11674/13808/18597/72141/16828/15275/13382/21991/18746/14433/18642/58810/12183/11671/72535/11669/319625/110695/66681/14120/212032/13807/13806/60525/15277/18641/18648/17330/14751/56752",46
"Organismal Systems","Digestive system","mmu04979","Cholesterol metabolism","36/5880","51/11190",0.705882352941177,1.34333733493397,2.58594960575168,0.00658962465573447,0.00977274843011468,0.00870074721400438,"11812/11807/22333/16971/16956/16891/12684/22334/100017/20845/11816/57875/11806/20778/56491/22335/16835/20661/67963/16816/20652/320024/76205/18830/16976/30960/12491/59045/18145/223920/104086/11303/218203/79196/12257/16889",36
"Metabolism","Glycan biosynthesis and metabolism","mmu00541","Biosynthesis of various nucleotide sugars","17/5880","21/11190",0.80952380952381,1.54057337220603,2.60912082119214,0.0069299529741966,0.0102341077678009,0.00911149870328436,"76355/72017/74091/69080/227620/12763/67311/109754/50798/12764/266690/216558/331026/218138/107652/22235/94181",17
"Human Diseases","Cancer: overview","mmu05207","Chemical carcinogenesis - receptor activation","140/5880","231/11190",0.606060606060606,1.15337043908472,2.47855880278979,0.00772857380904698,0.0113655497191867,0.010118829494282,"11798/12224/20182/20112/12443/20183/14165/224129/68312/13078/20848/103140/14865/14871/12912/14172/18709/26395/14178/16647/12289/11632/12043/22339/23797/110651/14867/13982/15519/13388/16649/14679/56489/12288/11835/23834/14173/14860/71904/11799/14862/74229/26396/20850/11554/13849/394432/110157/14866/20111/16648/12445/12915/14784/104111/15516/12053/14677/18706/18752/71932/20779/80903/11515/18710/58988/14859/13649/18708/15461/12913/104110/21943/16650/14678/18749/11651/11622/54485/14683/11512/56717/14281/16452/18751/14872/26413/56351/14863/16449/74769/16600/22337/432530/18707/18747/11909/26427/20662/16646/16476/11652/66447/210044/211666/68214/13645/18750/18033/20663/22027/14873/12530/14180/18129/216869/13685/11513/12015/72508/16211/17869/19697/26417/13850/20181/20851/18176/231991/56615/208647/11863/19645/13555/13076/11911/11555/109689/12286/16653",140
"Organismal Systems","Endocrine system","mmu04929","GnRH secretion","43/5880","63/11190",0.682539682539683,1.29891480401684,2.50360433295588,0.00813802920297177,0.0119176159876156,0.0106103380070946,"18709/22063/26395/16514/16519/12289/14672/23797/16438/12288/14714/26396/110157/18706/18752/18710/140493/58226/14682/18708/15461/76854/11651/20750/18797/18751/26413/16534/74769/18707/16439/11652/18795/18750/216869/54393/26417/18798/18176/109689/16440/16653/12291",43
"Human Diseases","Infectious disease: parasitic","mmu05143","African trypanosomiasis","27/5880","37/11190",0.72972972972973,1.38872035300607,2.49217956596224,0.0090095932798962,0.0131389901998486,0.0116977361275248,"16176/15894/15122/101488143/50492/16193/11806/15930/18752/14682/21926/17874/18797/18751/16173/16153/18795/16159/18750/14102/230899/110257/100503605/22329/16775/18798/20339",27
"Human Diseases","Cardiovascular disease","mmu05416","Viral myocarditis","60/5880","92/11190",0.652173913043478,1.24112688553682,2.44373567850326,0.00921872407227942,0.0133881884867128,0.011919599129082,"15040/13138/12443/15042/15007/14961/12367/14969/12122/13690/230861/20649/15894/12391/12519/12371/13136/13527/11350/21939/12389/16773/14964/14972/19353/12370/17888/12524/15002/20650/24051/11465/12487/14991/11461/20391/14360/140781/13052/170758/16414/15015/18646/13405/14998/20392/16651/20648/13063/15018/24053/14960/11352/14999/208643/15039/16408/19354/24052/110557",60
"Metabolism","Global and overview maps","mmu01210","2-Oxocarboxylic acid metabolism","25/5880","34/11190",0.735294117647059,1.39930972388956,2.45376027556358,0.0101667108852583,0.0147039207018198,0.0130910048484486,"68263/109652/170718/76282/235339/14718/269951/18597/12039/13382/12035/239017/108682/14719/18293/67834/12974/12036/12040/11429/11428/78920/13171/15929/15926",25
"Human Diseases","Immune disease","mmu05321","Inflammatory bowel disease","42/5880","62/11190",0.67741935483871,1.28917050691244,2.40258256948712,0.0107903687797764,0.0155416834276615,0.0138368709428221,"21898/14961/20852/14969/20848/16176/21808/24088/20849/17126/16190/16186/18018/16183/16193/15002/14462/21809/83430/16182/21926/60504/257632/16173/14998/16476/16153/19885/16159/18033/16175/19883/21803/16174/17127/19697/20846/14960/14999/17132/15979/15980",42
"Human Diseases","Substance dependence","mmu05031","Amphetamine addiction","46/5880","69/11190",0.666666666666667,1.2687074829932,2.35596820590126,0.0120785556910162,0.0173257970977691,0.015425279992299,"14282/224129/19046/12325/12912/12289/19049/12288/433759/19047/20907/12323/12322/19058/19056/12915/19055/18752/12913/15182/11838/18749/14683/13195/14281/17161/18751/214084/12314/53623/18747/11909/26427/109731/16476/108058/12315/18750/75600/93759/19057/19045/231991/208647/11911/12313",46
"Organismal Systems","Endocrine system","mmu04911","Insulin secretion","56/5880","86/11190",0.651162790697674,1.23920265780731,2.34321716100696,0.0121870207925458,0.0174100297036369,0.0155002728784941,"224129/12325/12912/16514/12289/14672/58802/12288/20907/12323/12322/98660/22318/11932/12915/104111/18752/68667/11515/19339/140493/14682/12913/104110/18749/16533/14683/11512/11517/18797/18751/16534/20525/432530/11931/18747/16531/11909/26427/11928/108058/11936/18795/210044/11933/232975/18750/20191/12671/11513/56508/18798/231991/208647/11911/16440",56
"Human Diseases","Immune disease","mmu05340","Primary immunodeficiency","26/5880","36/11190",0.722222222222222,1.37443310657596,2.36781196543702,0.0127733875788753,0.018156664885087,0.0161650074740212,"22637/57916/16818/17060/109305/19727/12504/16186/21939/53970/72049/16453/19264/12478/12229/16197/21354/21355/12518/12265/12500/227525/22256/170767/16151/11486",26
"Human Diseases","Substance dependence","mmu05032","Morphine addiction","60/5880","93/11190",0.645161290322581,1.22778143515471,2.32110103701925,0.0128134177903329,0.018156664885087,0.0161650074740212,"14706/224129/320129/16519/14773/18575/18577/14679/66066/14688/14702/207728/14707/54611/18574/18573/14701/14396/14400/104111/14710/14677/110355/18752/11515/14700/11539/104110/14678/18749/14683/14394/11512/18751/23984/14696/432530/18747/18584/18576/218461/18583/14681/210044/29863/14697/110385/18750/238871/216869/11513/54393/26385/18578/14772/14404/14704/14693/109689/12286",60
