"gene","GSM254684","GSM254674","GSM254664","GSM254724","GSM254627","GSM254661","GSM254647","GSM254696","GSM254641","GSM254675","GSM254694","GSM254678","GSM254717","GSM254695","GSM254708","GSM254646","GSM254711","GSM254669","GSM254673","GSM254702","GSM254691","GSM254689","GSM254710","GSM254719"
"204313_s_at",7.671591995,8.957570102,9.251562034,8.536160915,8.898767252,9.336911808,8.352567828,7.900428026,8.874884342,8.502884645,8.651479176,8.523668363,9.01647481,8.180219402,8.809584053,9.329882644,7.749431619,8.527513096,9.062897724,8.586603753,8.413168452,9.840372218,9.210688662,8.689748918
"206227_at",9.49779972,8.52569949,9.186276986,8.34769143,8.83145538,9.234843652,9.795934495,9.662407854,8.729278658,9.414646764,8.372871399,8.700704071,8.719333612,8.620284168,8.795590409,8.280299125,8.508940762,8.44902565,7.99047914,8.572508881,8.443998588,8.296254961,9.793780681,8.298829842
"210845_s_at",10.30677502,10.28840563,10.39977403,10.06107796,9.329519656,10.11539626,10.44688252,10.34138591,10.26559599,10.05183602,9.261689581,10.69115045,9.820209911,10.44839203,9.914453462,9.254816889,10.77233691,9.664236157,9.095584723,9.240253455,9.981529012,10.15623458,10.52364548,9.081124882
"219276_x_at",7.782875697,8.112692546,7.683465376,7.525235576,9.193340009,8.479520147,8.206902082,8.165760997,8.406986342,8.033449421,7.366546357,7.043293724,7.866261338,7.433287023,7.616314013,8.156252452,7.178023099,7.728690962,7.706544317,7.103806136,7.748664834,8.452831707,8.635267595,7.629255607
"205692_s_at",8.832520064,8.212094504,7.942345889,9.293314452,8.587377311,8.353398303,8.544017708,8.742945697,7.734207458,8.063160491,7.935600517,8.198400389,8.019910895,9.266089858,8.908664338,7.610965095,7.696933026,7.921055229,7.879676899,7.650136586,7.869458514,8.291248195,9.026306288,7.727209039
"218238_at",7.447109775,7.475918179,8.074753893,8.92752298,7.684190884,7.129721763,8.408869266,6.98604234,7.727388873,7.386802251,7.053665183,7.635114135,7.061696716,7.150520142,6.955758487,7.704885803,7.093871191,7.140968149,7.388094134,6.777252729,7.137505124,7.239781211,8.12424384,6.939829474
"221690_s_at",7.363205198,7.845664724,7.068280536,6.768615021,7.260701631,6.991994149,6.977790892,7.621740485,8.6741137,6.989166295,7.197632423,6.924864297,7.024015066,7.482090157,7.306904399,6.686372894,6.768592252,7.289094389,7.337599769,7.476257819,8.080090625,8.534928824,6.830095186,7.289969455
"220013_at",7.20009714,7.53386888,6.22661989,7.099352043,7.370159084,8.176867629,6.447197074,7.866226146,7.575598616,6.688022189,7.803067261,7.103469485,6.702786653,6.881757296,6.851556413,6.502201128,6.437557895,6.644527485,6.525769602,6.444552902,6.822708479,6.684988573,6.790917678,6.655708633
"207122_x_at",9.222005874,9.050283164,8.691727285,9.724625945,8.510700135,9.171402154,8.379306263,9.186091459,8.91482863,8.628073762,9.602659566,9.21377878,9.414215406,10.04829801,9.300321727,9.960886881,9.409024341,9.779929222,10.21859964,10.11322713,9.705778056,9.400829833,9.395413105,10.05611297
"219017_at",6.267320694,7.208168172,6.045402739,6.96410849,7.374032889,7.360177888,6.709473403,6.585340613,7.202125312,6.742696933,7.602220425,5.925038965,6.957182702,6.738957477,6.854869995,7.030685065,6.497242634,6.35332094,6.564325889,6.229778552,6.785201607,7.435639011,7.698737394,5.864386391
"214041_x_at",8.959479118,8.662772329,8.675978741,9.065310148,8.859853797,8.773802192,9.76299249,9.620487699,10.18350988,8.180020583,9.497181454,8.229411314,8.491127195,9.564024593,8.926643084,8.64924302,9.762417397,9.131627325,8.633065588,9.532573676,8.586008498,9.186591854,8.73888055,8.963668782
"203662_s_at",7.109942638,7.124914605,7.636302877,9.487994201,7.740369782,7.467111235,7.328649082,7.370110758,7.733392949,7.25774731,7.604854344,7.563548737,7.757444875,7.809296394,7.911679995,7.769376846,8.005177826,8.492390936,8.094581898,8.277981887,7.618137418,7.818062922,7.538930127,8.490275109
"204510_at",8.134196385,7.67394811,7.230563282,8.377054451,9.138279191,7.894250771,7.504862968,7.832998848,7.695160556,7.740484757,7.675120897,7.794471271,7.100222004,7.431441775,7.332332727,7.116386972,7.89674188,7.235782577,7.4058191,6.988719645,6.932218975,7.056499613,7.863279179,6.897272124
"208750_s_at",8.493524012,9.490928768,9.63809431,9.920032952,9.179988429,8.922615671,9.503048958,9.381320854,10.42949606,10.30643321,9.676961782,9.720458038,9.261699074,8.981422396,9.016727249,9.381021244,8.319329108,9.714703073,9.183549131,8.927642761,8.727339973,9.466929517,9.89082088,9.614323071
"208730_x_at",5.582924264,6.678965876,5.751949721,7.243553613,6.685029014,7.220446992,6.533390262,6.986574654,6.448445233,7.111349916,6.898782899,5.398153767,6.58404644,7.312164469,6.285315667,6.82163995,6.618229299,6.467392928,6.513631646,6.804207188,6.540392872,6.237272282,7.202640663,7.210241492
"214395_x_at",6.59839164,6.674411844,6.611277018,6.789332308,7.014494565,7.030397054,8.319732015,6.978693846,6.964511115,6.954767655,7.293763917,5.809838774,6.940262697,6.97949776,7.511102438,7.299886676,6.934763443,8.247482266,6.698297027,6.610335904,7.252876803,7.338881664,6.881024846,6.794682929
"202168_at",9.984482199,10.04608015,10.77209705,9.997639308,10.25046883,9.936821051,9.445274508,9.383145389,11.46982977,9.212077575,10.32548811,9.968909805,9.465889138,9.534798939,9.435233229,9.716723668,9.448560492,9.510752269,9.536064485,9.499166168,9.467771745,10.12487147,9.975505908,9.440637144
"214875_x_at",10.47042167,10.61449951,11.09411301,9.770665209,9.895336353,10.77988989,10.22987843,9.993032594,9.823897229,9.926360739,11.56518364,9.434253647,10.34389212,10.35377296,10.31798069,11.17226855,10.39902662,11.04440429,10.60566442,10.52343701,10.17002381,10.97166803,10.53044513,10.9306004
"213325_at",6.385978573,6.108092329,6.919831523,5.974098965,7.055999318,7.790033846,6.207755406,6.124174843,6.521799255,6.87278247,7.314353197,6.810947224,7.033158764,6.332517973,6.703876984,7.512539909,6.372331433,6.668267409,7.049233033,6.334388544,6.543025682,7.846395938,7.000587894,6.520204658
"211862_x_at",8.244086745,9.088400142,8.925934746,8.194731811,8.281988112,7.913203436,8.115266532,8.445137316,8.379459779,8.006400786,8.172715604,8.456049156,8.809884657,8.701072957,8.317534143,8.429197526,8.24201874,8.354492163,9.294459639,9.977835885,8.39533436,8.107395673,8.518574792,9.611002566
"204774_at",8.932858875,8.296862323,7.800691968,6.807851107,8.132680782,8.748173504,8.030046941,8.771294838,8.275706997,7.656819752,7.88362923,8.299417573,8.419758174,8.483280981,8.654762649,7.974124245,7.889084918,8.106049287,8.760177496,8.034998286,8.825566103,9.147936315,8.760240465,8.535896228
"61297_at",7.505851725,7.873884368,7.555505705,7.663406648,7.77513216,7.718569488,7.498214302,7.405178831,7.982673078,7.687155446,7.938168422,7.771769405,8.506391071,8.086836826,8.018278993,8.802842713,8.110791005,8.730862104,8.539925368,8.875516152,8.059317388,7.903004974,7.682580459,9.403903512
"218270_at",9.774972839,9.623005884,9.956420892,10.99019286,9.548490826,9.186011993,9.385055405,9.881446885,9.775737641,9.775051234,9.167056259,10.10453187,8.789563351,8.966368473,8.938530544,8.823470229,9.244703848,9.110773764,9.137284712,9.173539266,8.986910663,8.980749045,9.105793675,9.117233486
"201695_s_at",9.193917575,9.005295405,8.706055537,9.257979588,9.86584212,8.860552976,10.11000529,9.25464738,9.35331811,8.45229861,8.669311638,8.888993624,9.130450226,8.904873494,8.624361125,8.746454583,9.540813737,8.669250885,8.618517159,7.998954616,8.720431654,9.044217416,9.949799255,8.341188853
"200770_s_at",9.270699269,9.55089849,10.2970003,9.490351214,8.651877216,8.831262833,9.778012511,9.665338241,8.900017502,9.81577506,8.917226712,9.629327729,8.970137807,9.21152058,8.530863631,8.958096737,8.399664333,8.876707428,8.571959294,8.445695909,8.49662763,8.894605398,9.401716372,8.732421975
"218731_s_at",9.04340535,8.674805431,9.186437583,8.505596988,7.470496316,8.607850731,8.706643543,8.629212869,8.741195841,8.800510248,9.063575987,9.210151215,8.547844929,8.758622261,8.028182188,8.069706906,8.784899678,7.840926606,7.954639638,7.615149969,8.051428742,7.637047855,8.462171161,8.117943205
"218503_at",7.991773412,7.739642046,6.863935555,8.939170336,8.775121289,8.754604554,8.919311755,8.98995765,8.062165738,8.228930909,8.004126219,7.688149999,7.941808126,8.366494478,8.239203203,7.827806161,7.746917557,8.048707842,8.098989405,7.375113755,8.037923259,8.374876949,8.258906978,7.749537142
"212878_s_at",7.01471376,7.841208936,7.682505538,7.651611061,8.378407171,6.671075161,7.71047177,7.092861877,7.13375711,7.400081592,8.00090025,7.385350315,7.532522227,7.655001578,7.623465984,8.388564586,7.426250931,8.62460994,8.348757812,8.236508139,7.512057985,8.023278297,7.730549687,8.551497781
"217478_s_at",10.67542577,11.03191359,10.59610493,10.56102333,10.10092121,11.76905874,10.50561618,11.57546355,11.04240179,10.35889785,10.94590692,10.88618125,11.11646493,11.22680712,11.7960485,11.2561047,11.26675075,11.7547078,11.69575863,11.53938204,11.93462199,11.4608929,11.63397419,11.32508291
"213374_x_at",7.809538128,7.54852968,7.563038759,8.760787559,6.445399836,7.74626632,7.639106457,7.13856259,7.722499419,7.706246717,7.912227264,7.386491664,7.512267574,7.911562799,8.214879374,8.196862181,7.535228121,7.909675964,7.570303147,7.429498634,8.00851596,8.291674206,8.974672609,7.602134226
"218782_s_at",7.248307723,7.077759073,7.052981134,7.573711845,8.235968454,6.628592484,7.035235281,6.584532886,7.084155546,6.364104696,6.447992373,6.311830786,6.615422456,6.500075206,6.333336275,6.329112956,6.349309312,6.35046875,6.262755328,6.239692892,6.388925122,6.621049525,7.088650401,6.063123142
"202902_s_at",9.95908717,11.00933148,10.36644589,9.890469056,10.4464064,10.2458497,10.64113193,10.98211118,10.0777191,9.272336251,9.744469765,10.19127179,10.66657848,9.958232179,11.16001873,10.37063086,10.37767761,10.88525188,11.37465114,10.45707475,10.85228988,11.12480132,10.69178382,10.73598718
"209702_at",8.411871118,9.124119963,8.737942159,8.881545956,8.282525343,8.973648676,9.16879373,8.583483229,8.997300092,9.582181489,9.420734245,8.665827327,9.195830765,8.875230835,10.02819892,10.15694494,9.427739485,9.707163316,9.733224091,9.760767558,9.348489332,9.551379479,9.584413189,9.675081867
"212573_at",9.3610616,9.801603536,10.76405641,8.428796295,8.405131084,8.853530838,8.588379497,9.111644034,8.752492611,8.554001397,9.295122709,8.653800272,9.071003176,9.222022451,9.157868868,9.422987245,8.657411571,9.128166252,9.241867128,9.341027196,9.152934219,9.463258886,8.941383544,9.247723573
"204714_s_at",6.73976025,6.303823654,5.835112173,5.546311634,5.501578766,6.494809136,6.485511889,6.98785103,6.461514376,6.812597626,5.730325679,5.798591042,5.617391127,5.59487349,5.884510359,5.219523184,5.742582346,5.615450547,5.700937742,5.390159713,5.839305494,6.641021341,6.13566212,5.571199454
"204108_at",8.378907842,8.489719347,8.770127342,8.771827935,7.88892535,8.063901899,8.293435253,7.695442166,8.234963738,9.373616244,7.60422389,8.364465327,7.891195887,7.613075918,7.512793371,7.874991307,7.679931207,7.410618414,7.884500503,7.800449185,7.422495057,7.472966027,8.042506738,7.500182048
"205241_at",9.881387726,9.871398337,9.032548157,8.955436898,8.38168905,8.688709624,9.98713986,9.633863252,9.10746836,9.080150577,8.823413376,8.838679637,8.854529215,9.559278765,9.545894959,8.577332264,9.45488432,8.731844805,8.863108688,9.307091998,8.483055335,8.40450165,9.156894725,8.258424881
"206682_at",5.895605034,6.141529037,5.896018425,5.532277317,6.231585029,6.338394367,5.670674928,6.462499267,5.910524328,5.614935985,6.669552376,5.900081822,6.395062924,6.403636264,7.334794378,6.12200246,6.633320122,6.621607781,7.135405097,6.661327193,7.215829641,6.846660833,6.773371961,6.116253161
"203254_s_at",7.53471027,8.095386302,7.528203407,8.068869879,8.8822228,7.987413205,7.949120858,8.323694707,8.45759669,8.129233667,8.502608259,7.91454088,8.993702654,7.909527075,8.707258045,8.932232634,8.281519022,9.261088935,8.918088187,8.999832953,8.519821339,8.129989236,7.990711035,9.116874182
"201516_at",9.514229212,8.716807258,8.680453774,9.462447793,8.809068244,8.633640551,9.135655415,9.367907137,9.33372362,9.396192589,9.067646981,8.976802121,8.328912719,8.426738117,8.165013008,8.196217542,8.094960445,8.51473249,7.915785275,8.216431011,8.434011544,8.022205179,8.676627362,8.218072849
"209139_s_at",8.023839246,8.747141408,8.908185008,9.962926996,9.10686217,8.993402968,8.650082554,9.356598541,8.662910061,9.488054219,8.702557376,9.884112858,8.747927769,8.18762594,8.794826167,9.184067124,8.380061494,8.909566889,8.690811693,8.352749073,8.552737533,9.633265653,9.248526485,8.710793392
